id,category_cluster
PG2728,"['Multiplayer', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Customer Support', 'Graphics']"
PG2729,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'AI', 'Progression', 'Customer Support', 'Story', 'Graphics']"
PG2730,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Story']"
PG2731,"['Audio', 'Multiplayer', 'Story', 'Gameplay', 'spaCy_noun', 'AI', 'Progression', 'Customer Support', 'Innovation']"
PG2732,"['Multiplayer', 'Gameplay', 'spaCy_noun', 'Progression', 'Business', 'Controls/UX', 'Story', 'Cinematics']"
PG2733,"['Multiplayer', 'Gameplay', 'DRM', 'spaCy_noun', 'Performance', 'Progression', 'Customer Support', 'Monetization']"
PG2734,"['Audio', 'Story', 'Gameplay', 'spaCy_noun', 'Modding', 'Controls/UX', 'Customer Support', 'Innovation', 'Graphics']"
PG2735,"['Audio', 'Multiplayer', 'Story', 'Gameplay', 'DRM', 'spaCy_noun', 'Performance', 'Progression', 'AI', 'Customer Support', 'Innovation', 'Cinematics', 'Graphics']"
PG2736,"['Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Modding', 'Controls/UX', 'Monetization', 'Graphics']"
PG2737,"['Multiplayer', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Innovation', 'Graphics']"
PG2738,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Modding', 'Progression', 'Innovation', 'Graphics']"
PG2739,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'AI', 'Progression', 'Performance', 'Controls/UX', 'Story', 'Graphics']"
PG2740,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Innovation', 'Performance', 'Progression', 'AI', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2741,"['Community', 'Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Innovation', 'Performance', 'Progression', 'AI', 'Business', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2742,"['Audio', 'Balance', 'Multiplayer', 'Story', 'Gameplay', 'spaCy_noun', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG2743,"['Audio', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Customer Support', 'Story']"
PG2744,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Innovation', 'Performance', 'Progression', 'AI', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG2745,"['Audio', 'Multiplayer', 'Gameplay', 'Platform', 'spaCy_noun', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2746,"['Multiplayer', 'Gameplay', 'spaCy_noun', 'Modding', 'AI', 'Progression', 'Controls/UX', 'Customer Support']"
PG2747,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG2748,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'DRM', 'spaCy_noun', 'Innovation', 'Performance', 'AI', 'Progression', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG2749,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'AI', 'Customer Support', 'Story', 'Graphics']"
PG2750,"['Community', 'Management', 'Gameplay', 'spaCy_noun', 'Innovation', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics']"
PG2751,"['Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Progression', 'Story', 'Graphics']"
PG2752,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2753,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2754,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Performance', 'Progression', 'Business', 'Story', 'Graphics']"
PG2755,"['Multiplayer', 'Gameplay', 'Platform', 'spaCy_noun', 'Innovation', 'AI', 'Progression', 'Story']"
PG2756,"['Multiplayer', 'Management', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'AI', 'Progression', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG2757,"['Balance', 'Multiplayer', 'Gameplay', 'Platform', 'spaCy_noun', 'Performance', 'Progression', 'AI', 'Business', 'Customer Support', 'Story', 'Cinematics']"
PG2758,"['Audio', 'Gameplay', 'spaCy_noun', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG2759,"['Balance', 'Multiplayer', 'Story', 'Gameplay', 'DRM', 'spaCy_noun', 'Replayability', 'Business', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG2760,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Innovation', 'Performance', 'Story', 'Graphics']"
PG2761,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Progression', 'Business', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2762,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Progression', 'Customer Support', 'Story', 'Cinematics']"
PG2763,"['Audio', 'Balance', 'Multiplayer', 'Story', 'Gameplay', 'spaCy_noun', 'Performance', 'AI', 'Business', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG2764,"['Audio', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Graphics']"
PG2765,"['Audio', 'Balance', 'Multiplayer', 'Story', 'Gameplay', 'spaCy_noun', 'Performance', 'AI', 'Business', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG2766,"['Multiplayer', 'Gameplay', 'spaCy_noun', 'Modding', 'Performance', 'Innovation', 'Graphics']"
PG2767,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Progression', 'Customer Support', 'Story', 'Graphics']"
PG2768,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Story', 'Gameplay', 'spaCy_noun', 'Modding', 'AI', 'Progression', 'Performance', 'Controls/UX', 'Innovation', 'Cinematics', 'Graphics']"
PG2769,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Story', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Performance', 'Progression', 'Customer Support', 'Innovation', 'Cinematics', 'Graphics']"
PG2770,"['Multiplayer', 'Gameplay', 'DRM', 'spaCy_noun', 'Controls/UX', 'Story', 'Graphics']"
PG2771,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Progression', 'Story', 'Graphics']"
PG2772,"['Audio', 'Multiplayer', 'Monetization', 'Story', 'Gameplay', 'spaCy_noun', 'AI', 'Progression', 'Customer Support', 'Innovation']"
PG2773,"['Multiplayer', 'Gameplay', 'spaCy_noun', 'Progression']"
PG2774,"['Multiplayer', 'Gameplay', 'spaCy_noun', 'Modding', 'Innovation', 'AI', 'Progression', 'Story', 'Graphics']"
PG2775,"['Audio', 'Gameplay', 'spaCy_noun', 'Innovation', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Story']"
PG2776,"['Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG2777,"['Audio', 'Multiplayer', 'Gameplay', 'Platform', 'spaCy_noun', 'Innovation', 'AI', 'Progression', 'Performance', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2778,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Progression', 'Story', 'Cinematics']"
PG2779,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'AI', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG2780,"['Audio', 'Management', 'Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Story', 'Graphics']"
PG2781,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Replayability', 'Performance', 'Progression', 'Business', 'AI', 'Story', 'Cinematics', 'Graphics']"
PG2782,"['Audio', 'Multiplayer', 'Management', 'Monetization', 'Story', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Modding', 'Performance', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Innovation', 'Cinematics', 'Graphics']"
PG2783,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Performance', 'Progression', 'AI', 'Customer Support', 'Story', 'Graphics']"
PG2784,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'AI', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG2785,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Innovation', 'Performance', 'Progression', 'AI', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG2786,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Performance', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics']"
PG2787,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'AI', 'Progression', 'Performance', 'Business', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2788,"['Audio', 'Gameplay', 'spaCy_noun', 'Modding', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Graphics']"
PG2789,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'AI', 'Progression', 'Performance', 'Controls/UX', 'Customer Support']"
PG2790,"['Audio', 'Balance', 'Gameplay', 'DRM', 'spaCy_noun', 'Performance', 'Business', 'Controls/UX', 'Graphics']"
PG2791,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'AI', 'Progression', 'Performance', 'Customer Support', 'Story', 'Graphics']"
PG2792,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'Performance', 'Progression', 'Customer Support', 'Story', 'Graphics']"
PG2793,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Innovation', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2794,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Innovation', 'AI', 'Progression', 'Performance', 'Business', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG2795,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Replayability', 'AI', 'Progression', 'Controls/UX', 'Story']"
PG2796,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Performance', 'Business', 'Controls/UX', 'Story', 'Cinematics', 'Graphics']"
PG2797,"['Audio', 'Multiplayer', 'Gameplay', 'Platform', 'spaCy_noun', 'Replayability', 'Performance', 'Progression', 'Story', 'Graphics']"
PG2798,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Performance', 'Business', 'Controls/UX', 'Customer Support', 'Innovation', 'Graphics']"
PG2799,"['Multiplayer', 'Gameplay', 'spaCy_noun', 'Replayability', 'Progression', 'Controls/UX', 'Customer Support', 'Cinematics', 'Graphics']"
PG2800,"['Multiplayer', 'Management', 'Monetization', 'Story', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Innovation', 'Graphics']"
PG2801,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Performance', 'Progression', 'Controls/UX', 'Innovation', 'Cinematics']"
PG2802,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2803,"['Audio', 'Gameplay', 'spaCy_noun', 'Performance', 'Controls/UX', 'Story', 'Graphics']"
PG2804,"['Community', 'Audio', 'Balance', 'Multiplayer', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Performance', 'Progression', 'Business', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2805,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Performance', 'Progression', 'Story', 'Graphics']"
PG2806,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'AI', 'Customer Support', 'Monetization', 'Cinematics']"
PG2807,"['Audio', 'Multiplayer', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Performance', 'Progression', 'Business', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2808,"['Community', 'Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Progression', 'Story']"
PG2809,"['Multiplayer', 'Gameplay', 'DRM', 'spaCy_noun', 'Performance', 'Story']"
PG2810,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Performance', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG2811,"['Gameplay', 'spaCy_noun', 'Performance', 'Progression', 'AI', 'Customer Support', 'Story', 'Graphics']"
PG2812,"['Audio', 'Balance', 'Multiplayer', 'Story', 'Gameplay', 'spaCy_noun', 'Innovation', 'Progression', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG2813,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Innovation', 'Progression', 'Customer Support', 'Story', 'Graphics']"
PG2814,"['Audio', 'Balance', 'Multiplayer', 'Story', 'Gameplay', 'DRM', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG2815,"['Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Story', 'Graphics']"
PG2816,"['Multiplayer', 'Gameplay', 'spaCy_noun', 'Modding', 'Progression', 'Customer Support', 'Story']"
PG2817,"['Gameplay', 'DRM', 'spaCy_noun', 'Replayability', 'Performance', 'Progression', 'Business', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG2818,"['Multiplayer', 'Gameplay', 'spaCy_noun', 'Innovation', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2819,"['Audio', 'Balance', 'Management', 'Gameplay', 'spaCy_noun', 'Replayability', 'Progression', 'Customer Support', 'Innovation', 'Graphics']"
PG2820,"['Management', 'Gameplay', 'spaCy_noun', 'Performance', 'Customer Support', 'Story', 'Graphics']"
PG2821,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'DRM', 'spaCy_noun', 'Business', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2822,"['Balance', 'Gameplay', 'spaCy_noun', 'Innovation', 'AI', 'Progression', 'Controls/UX', 'Monetization']"
PG2823,"['Audio', 'Balance', 'Multiplayer', 'Management', 'Story', 'Gameplay', 'spaCy_noun', 'AI', 'Controls/UX', 'Monetization', 'Graphics']"
PG2824,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Modding', 'Progression', 'Customer Support', 'Story', 'Graphics']"
PG2825,"['Multiplayer', 'Story', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Monetization']"
PG2826,"['Community', 'Audio', 'Balance', 'Multiplayer', 'Management', 'Gameplay', 'spaCy_noun', 'Innovation', 'Progression', 'Controls/UX', 'Customer Support', 'Story']"
PG2827,"['Multiplayer', 'Gameplay', 'spaCy_noun', 'Innovation', 'AI', 'Controls/UX', 'Customer Support', 'Story']"
PG2828,"['Audio', 'Multiplayer', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Progression', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG2829,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG2830,"['Audio', 'Story', 'Gameplay', 'spaCy_noun', 'Performance', 'Progression', 'Customer Support', 'Innovation', 'Cinematics', 'Graphics']"
PG2831,"['Audio', 'Balance', 'Multiplayer', 'Management', 'Story', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Modding', 'Performance', 'Progression', 'Business', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG2832,"['Audio', 'Balance', 'Multiplayer', 'Management', 'Story', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Modding', 'Performance', 'Progression', 'Business', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG2833,"['Audio', 'Gameplay', 'spaCy_noun', 'Performance', 'Progression', 'Monetization', 'Cinematics', 'Graphics']"
PG2834,"['Audio', 'Gameplay', 'spaCy_noun', 'Replayability', 'Innovation', 'Graphics']"
PG2835,"['Audio', 'Multiplayer', 'Gameplay', 'DRM', 'spaCy_noun', 'Performance', 'Controls/UX', 'Graphics']"
PG2836,"['Balance', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Controls/UX', 'Customer Support', 'Cinematics']"
PG2837,"['Audio', 'Gameplay', 'DRM', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG2838,"['Audio', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG2839,"['Management', 'Gameplay', 'spaCy_noun', 'Business', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2840,"['Audio', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG2841,"['Audio', 'Multiplayer', 'Story', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG2842,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Performance', 'Progression', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG2843,"['Balance', 'Gameplay', 'spaCy_noun', 'Performance', 'Controls/UX', 'Customer Support', 'Graphics']"
PG2844,"['Balance', 'Gameplay', 'spaCy_noun', 'Progression', 'Story']"
PG2845,"['Audio', 'Story', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Innovation', 'Graphics']"
PG2846,"['Audio', 'Balance', 'Gameplay', 'DRM', 'spaCy_noun', 'Performance', 'Business', 'Controls/UX', 'Graphics']"
PG2847,"['Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2848,"['Audio', 'Balance', 'Multiplayer', 'Story', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG2849,"['Audio', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG2850,"['Audio', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Graphics']"
PG2851,"['Audio', 'Multiplayer', 'Story', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Monetization']"
PG2852,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Story', 'Graphics']"
PG2853,"['Audio', 'Balance', 'Management', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Replayability', 'Business', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2854,"['Audio', 'Balance', 'Management', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Replayability', 'Progression', 'Controls/UX', 'Customer Support', 'Innovation', 'Graphics']"
PG2855,"['Audio', 'Gameplay', 'spaCy_noun', 'Modding', 'Monetization', 'Graphics']"
PG2856,"['Audio', 'Gameplay', 'spaCy_noun', 'Business', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG2857,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG2858,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Business', 'Controls/UX']"
PG2859,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Story']"
PG2860,"['Audio', 'Gameplay', 'spaCy_noun', 'Performance', 'Controls/UX', 'Customer Support', 'Graphics']"
PG2861,"['Audio', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Controls/UX', 'Monetization', 'Graphics']"
PG2862,"['Audio', 'Balance', 'Management', 'Monetization', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2863,"['Audio', 'Balance', 'Story', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Replayability', 'Innovation', 'Progression', 'Business', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG2864,"['Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Graphics']"
PG2865,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2866,"['Audio', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG2867,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Cinematics', 'Graphics']"
PG2868,"['Audio', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Monetization']"
PG2869,"['Audio', 'Story', 'Gameplay', 'spaCy_noun', 'Replayability', 'Performance', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG2870,"['Audio', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Graphics']"
PG2871,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Story', 'Graphics']"
PG2872,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'AI', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG2873,"['Audio', 'spaCy_noun']"
PG2874,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Modding', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG2875,"['Audio', 'Balance', 'Gameplay', 'DRM', 'spaCy_noun', 'Replayability', 'Innovation', 'Business', 'Controls/UX', 'Story', 'Cinematics', 'Graphics']"
PG2876,"['Audio', 'Balance', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Customer Support', 'Graphics']"
PG2877,"['Management', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Graphics']"
PG2878,"['Balance', 'Gameplay', 'spaCy_noun', 'Replayability', 'Monetization', 'Graphics']"
PG2879,"['Audio', 'Gameplay', 'spaCy_noun', 'Innovation', 'Controls/UX', 'Monetization', 'Cinematics', 'Graphics']"
PG2880,"['Gameplay', 'spaCy_noun', 'Graphics', 'Controls/UX']"
PG2881,"['Audio', 'Gameplay', 'DRM', 'spaCy_noun', 'Controls/UX', 'Monetization', 'Cinematics', 'Graphics']"
PG2882,"['Gameplay', 'Platform', 'spaCy_noun', 'Cinematics', 'Graphics']"
PG2883,"['Audio', 'Management', 'Gameplay', 'spaCy_noun', 'Modding', 'Performance', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG2884,"['Audio', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Monetization']"
PG2885,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'spaCy_noun', 'Progression', 'Customer Support', 'Story']"
PG2886,"['Multiplayer', 'Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Story', 'Graphics']"
PG2887,"['Customer Support', 'Innovation', 'Balance', 'spaCy_noun']"
PG2888,"['Audio', 'Multiplayer', 'Story', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG2889,"['Audio', 'Gameplay', 'spaCy_noun', 'Business', 'Controls/UX', 'Story', 'Cinematics', 'Graphics']"
PG2890,"['Balance', 'Gameplay', 'DRM', 'spaCy_noun', 'Controls/UX', 'Monetization', 'Cinematics']"
PG2891,"['Monetization', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Innovation', 'Graphics']"
PG2892,"['Balance', 'Gameplay', 'spaCy_noun', 'Replayability', 'Controls/UX', 'Customer Support', 'Cinematics', 'Graphics']"
PG2893,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG2894,"['Audio', 'spaCy_noun']"
PG2895,"['Audio', 'spaCy_noun']"
PG2896,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Modding', 'Innovation', 'Controls/UX', 'Story', 'Graphics']"
PG2897,"['Audio', 'Gameplay', 'spaCy_noun', 'Innovation', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG2898,"['Balance', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support']"
PG2899,"['Audio', 'Gameplay', 'spaCy_noun', 'Progression', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG2900,"['Community', 'Balance', 'Story', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Progression', 'Controls/UX', 'Monetization', 'Graphics']"
PG2901,"['Balance', 'Gameplay', 'DRM', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Graphics']"
PG2902,"['Gameplay', 'spaCy_noun', 'Replayability', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG2903,"['Audio', 'Balance', 'Story', 'Gameplay', 'Platform', 'spaCy_noun', 'Controls/UX', 'Monetization', 'Graphics']"
PG2904,"['Audio', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Monetization', 'Graphics']"
PG2905,"['Audio', 'Story', 'Gameplay', 'DRM', 'spaCy_noun', 'Customer Support', 'Monetization']"
PG2906,"['Story', 'Gameplay', 'spaCy_noun']"
PG2907,"['Audio', 'Gameplay', 'DRM', 'spaCy_noun', 'Monetization', 'Graphics']"
PG2908,"['Audio', 'Management', 'Gameplay', 'spaCy_noun', 'Innovation', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2909,"['Gameplay', 'spaCy_noun', 'Graphics', 'Monetization']"
PG2910,"['Gameplay', 'spaCy_noun', 'Controls/UX']"
PG2911,"['Management', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2912,"['Audio', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG2913,"['Audio', 'Story', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Monetization', 'Graphics']"
PG2914,"['Audio', 'Balance', 'DRM', 'spaCy_noun', 'Business', 'Customer Support', 'Monetization', 'Graphics']"
PG2915,"['Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Story', 'Graphics']"
PG2916,"['Multiplayer', 'Gameplay', 'spaCy_noun', 'Replayability', 'Monetization', 'Cinematics']"
PG2917,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Replayability', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2918,"['Audio', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Monetization', 'Graphics']"
PG2919,"['Audio', 'Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Graphics']"
